race,wealth,weight
White,89700,4531.9669853
White,89620,4572.5778034
White,89610,5372.0555397
White,89510,5415.1245435
White,89510,5372.6033463
White,89430,8935.0155103
White,89340,9714.8742231
White,89280,8817.3001852
White,89270,6792.8427009
White,89140,4426.1817441
White,89100,11508.757018
White,89000,6988.6660358
White,89000,6901.1460949
White,89000,11191.983866
White,89000,11672.056593
White,89000,11914.378885
White,89000,11522.614371
White,89000,11626.627569
White,88800,3080.6688272
White,88800,3068.9807826
White,88800,3080.3416824
White,88800,3071.9374152
White,88800,3079.0221174
White,88800,3504.5400167
White,88700,5361.2902525
White,88640,6484.7954726
White,88600,10857.358433
White,88590,10568.864447
White,88570,7605.8803124
White,88450,7454.5965117
White,88330,7495.1624251
White,88200,6773.6794901
White,88120,7624.3148464
White,88100,4912.8969881
White,88100,4890.1629976
White,88100,4887.8801842
White,88070,6510.0956068
White,88000,7192.7205621
White,88000,4868.8926462
White,88000,4891.8832702
White,87900,6360.4084037
White,87900,7900.225302
White,87720,5434.7647319
White,87700,8998.3281824
White,87640,11652.695158
White,87450,7977.7074255
White,87400,5373.2768461
White,87320,7624.4328909
White,87300,5719.8286905
White,87300,4692.5127874
White,87100,4482.2802329
White,87060,10713.491072
White,87000,5551.8886891
White,86820,8241.6093219
White,86820,8241.6621724
White,86820,8303.2675221
White,86820,8282.9636847
White,86720,8271.4940068
White,86650,5362.418619
White,86610,11042.593322
White,86550,7219.7191441
White,86550,7223.3065059
White,86550,7222.6327428
White,86550,7217.2385026
White,86550,7213.6839019
White,86500,7956.0205702
White,86460,3557.4028377
White,86410,3454.2777344
White,86400,7833.8099712
White,86360,3559.5529818
White,86320,810.72148457
White,86300,3277.2498073
White,86260,3547.0471397
White,86200,3566.6140963
White,86100,4553.8197223
White,86100,5772.5029235
White,86100,6607.0948923
White,86010,6752.7572948
White,86000,6917.5287417
White,86000,7187.462234
White,85800,5095.9237362
White,85800,5684.4380616
White,85800,7234.2878336
White,85750,7866.23883
White,85700,7360.9826999
White,85700,10728.078606
White,85550,7881.5153544
White,85490,5264.9282498
White,85360,3564.5603764
White,85360,3549.7149364
White,85300,6301.0077609
White,85200,7943.074333
White,85100,6552.0806306
White,85100,583.79231244
White,85100,6612.9649963
White,85030,7654.0607634
White,85000,5341.8808709
White,85000,6379.6264974
White,85000,6932.0705126
White,85000,6369.2507652
White,85000,6360.9622362
White,85000,6393.2502606
White,85000,6354.9277283
White,85000,6369.5793816
White,85000,6293.7943429
White,84840,4662.8103253
White,84800,6571.7026225
White,84800,6560.672077
White,84800,6560.8080371
White,84800,7270.270311
White,84800,7277.1959214
White,84700,6200.7979644
White,84700,7319.5046509
White,84600,6230.1295562
White,84550,7788.3759249
White,84500,5083.315978
White,84500,6147.8818035
White,84500,6169.5463913
White,84500,8588.27459
White,84500,8595.3218061
White,84200,12148.177212
White,84200,12023.184972
White,84200,5700.610766
White,84100,6176.9830189
White,84020,5082.797668
White,84000,7224.9515412
White,84000,6095.698643
White,84000,6091.0708411
White,84000,4715.7181205
White,84000,3485.3649742
White,84000,3469.3770085
White,84000,6602.1042316
White,83920,5123.5476249
White,83920,5103.8479906
White,83900,6092.0216486
White,83900,6094.1179656
White,83900,6086.9472881
White,83881,6056.733962
White,83800,6564.905919
White,83500,8650.0750282
White,83500,8662.0641676
White,83500,8625.1193202
White,83480,5626.8681408
White,83470,6979.821466
White,83460,4989.4170554
White,83400,3480.0098871
White,83330,6853.7585872
White,83300,4353.2119067
White,83300,4377.1176519
White,83250,7849.1486923
White,83200,6343.6782455
White,83200,12101.389502
White,83200,10453.499685
White,83200,10315.575984
White,83200,10396.068517
White,83200,10452.610416
White,83200,10418.704123
White,83200,4360.6105531
White,83170,6844.3505496
White,83100,12001.292208
White,83100,3478.3278173
White,83100,6761.1865714
White,83090,10702.413402
White,83090,6850.1729104
White,83080,6852.2857162
White,83080,6847.2705974
White,83000,5343.9946125
White,83000,6565.9559883
White,82920,5084.6975911
White,82900,10052.154796
White,82900,3595.3813555
White,82850,5475.2355611
White,82800,11009.949276
White,82800,11029.072895
White,82800,11027.654672
White,82800,10969.172469
White,82800,10924.566503
White,82710,6761.3910184
White,82670,6882.1177694
White,82640,5648.7336532
White,82300,6294.8295697
White,82300,5687.0945149
White,82200,4353.6053456
White,82200,4396.4833491
White,82200,2539.9446209
White,82200,2530.1896437
White,82190,8672.0633188
White,82150,580.35368031
White,82140,6767.0960122
White,82110,7924.4934336
White,82080,4482.0049245
White,82070,5626.7810233
White,82010,7884.9288057
White,82010,7884.9793689
White,82010,7943.9185611
White,82000,7913.5201406
White,82000,3563.8907315
White,81900,6302.2113466
White,81900,3454.1555389
White,81900,3436.8300922
White,81900,7154.009975
White,81850,5529.9045992
White,81850,5503.3678546
White,81850,5504.7656921
White,81800,4484.0538371
White,81760,4713.8528848
White,81710,4471.7042979
White,81610,4458.5550693
White,81570,7399.8670326
White,81450,2571.6929774
White,81450,3486.8240642
White,81420,6767.0677756
White,81300,6646.0012907
White,81200,12331.567399
White,81180,6794.6889526
White,81120,9809.4554137
White,81050,6652.421811
White,81030,8088.9199489
White,81000,5310.1058554
White,81000,5313.605754
White,81000,5402.1624271
White,81000,5414.4543922
White,81000,4716.1721116
White,80900,4205.0394063
White,80900,7299.9614537
White,80890,4242.807402
White,80860,5673.6373477
White,80850,5477.4052675
White,80800,4510.5870611
White,80800,5397.815276
White,80780,7413.3658741
White,80780,5648.2223872
White,80710,9844.7273065
White,80700,7026.6182822
White,80700,7126.3200813
White,80700,7274.2688339
White,80550,2585.5067711
White,80500,5690.9385418
White,80500,8052.8018391
White,80500,8053.4281145
White,80500,8033.8355218
White,80500,8066.9147825
White,80500,6686.0791028
White,80450,2577.9663397
White,80400,5306.3918097
White,80400,5318.5501466
White,80400,7653.3679957
White,80300,6899.0624881
White,80300,6867.699399
White,80300,4196.9994985
White,80300,3492.3061712
White,80200,5855.4330554
White,80200,4207.9404844
White,80100,3603.7945083
White,80100,7502.1354653
White,80090,10774.221064
White,80000,5417.6850153
White,80000,5411.4368881
White,80000,5416.7529036
White,80000,7301.1618947
White,79800,5821.9848143
White,79800,5789.1640251
White,79700,6290.2273223
White,79700,7291.5036538
White,79550,2573.3039683
White,79500,6367.2746566
White,79500,8086.1418981
White,79480,4337.4438661
White,79450,2575.6713809
White,79430,6820.2796599
White,79400,10057.525288
White,79400,4074.9308236
White,79350,4688.9019836
White,79300,6865.9554687
White,79200,7046.9103829
White,79200,6652.312196
White,79170,3609.0807064
White,79110,4210.2818502
White,79100,4305.2651359
White,79090,4363.1689691
White,79060,6491.2053702
White,79010,3934.7899864
White,78900,5318.6529941
White,78900,4745.8353156
White,78890,10808.506151
White,78850,6490.1799111
White,78800,6298.0087738
White,78800,6299.1009334
White,78700,6282.3328806
White,78610,6498.1984454
White,78501,5536.7566403
White,78501,5519.1812467
White,78501,5579.1571699
White,78501,5602.338886
White,78501,5598.4690135
White,78310,6287.5715512
White,78300,6830.8578558
White,78300,6661.3240309
White,78300,5688.6402312
White,78090,4211.4284799
White,78060,6498.7311092
White,78060,6500.1279851
White,78000,7260.7144914
White,78000,4673.1369236
White,78000,6660.980363
White,78000,5766.6637105
White,78000,5732.1047365
White,77830,6716.5323547
White,77800,7248.8996738
White,77800,8738.575405
White,77800,5344.4520826
White,77740,4109.114096
White,77700,8723.1740209
White,77700,8721.7394366
White,77700,8735.4912852
White,77700,8733.4034519
White,77650,5309.4632602
White,77610,4194.358603
White,77610,4217.3353288
White,77610,4200.6008529
White,77605,11002.397588
White,77605,4219.4259983
White,77605,4195.3271855
White,77500,5238.884711
White,77400,1354.6102161
White,77350,7892.5098703
White,77320,8365.2454031
White,77320,8364.5337801
White,77300,6371.753997
White,77300,1359.1002649
White,77300,1348.5672117
White,77300,1351.7685786
White,77300,1361.3154317
White,77100,5685.5301333
White,77100,7982.7671729
White,77100,7987.6351553
White,77100,7982.8004822
White,77100,7975.8294141
White,77100,7976.0705899
White,77060,6493.9747534
White,77055,6496.727317
White,77020,4339.1808886
White,77000,10384.99287
White,77000,4628.1804212
White,76900,4690.7405599
White,76900,10596.723259
White,76840,4092.854903
White,76840,8168.3508081
White,76810,6516.2663633
White,76710,6464.7433283
White,76600,9095.5954465
White,76600,8995.5409533
White,76600,9112.0476311
White,76600,9040.9353062
White,76600,9064.8812105
White,76550,7910.9176037
White,76240,4085.4959072
White,76221,5192.7934964
White,76150,7879.6835538
White,76000,10374.812213
White,76000,10464.048377
White,76000,4700.6622197
White,75900,4641.5338192
White,75900,4653.5971754
White,75800,4666.6375794
White,75700,3720.2618837
White,75700,5874.3022603
White,75650,4702.7305544
White,75650,6466.2475965
White,75610,2761.2238522
White,75610,2730.2694334
White,75610,2737.3135587
White,75510,2732.8862548
White,75510,2807.6130632
White,75500,10541.990436
White,75500,10567.042451
White,75460,10728.720819
White,75400,5722.190438
White,75400,687.82912264
White,75400,5346.5699626
White,75340,8523.6571941
White,75260,6569.3010056
White,75230,8509.5266534
White,75040,4132.147222
White,75000,5329.2767092
White,74910,6587.4191448
White,74800,7414.2135382
White,74700,7035.0788245
White,74600,11423.449009
White,74460,8509.3503098
White,74400,6307.0100583
White,74320,8431.6975676
White,74300,6955.0478493
White,74300,5112.8820297
White,74300,5115.8414727
White,74300,5710.0652483
White,74170,3310.2942304
White,74160,6679.9352837
White,74101,5121.1358302
White,74100,6833.5647632
White,74100,4722.5888792
White,74000,10240.993077
White,73890,5479.2924144
White,73890,5472.1620193
White,73890,5499.9385246
White,73890,5466.970697
White,73890,5479.5751141
White,73740,4139.8096177
White,73600,9900.4534148
White,73600,8516.2036705
White,73600,5792.1297393
White,73600,5767.9347559
White,73600,5775.1844601
White,73600,5816.596611
White,73600,5799.7787486
White,73520,4443.665404
White,73500,6269.8224184
White,73500,5845.1796649
White,73500,4997.4892713
White,73500,4997.7962435
White,73500,4971.3424014
White,73500,5242.1928633
White,73420,4293.7437383
White,73420,4441.3040605
White,73420,4417.467463
White,73420,4424.1959908
White,73420,4420.0692913
White,73400,4999.7738335
White,73400,4986.0039491
White,73400,687.75608016
White,73370,286.47381568
White,73360,6771.1944107
White,73320,8444.065538
White,73300,5810.4899978
White,73300,5124.6960819
White,73300,5116.4606342
White,73300,5124.5969849
White,73220,8412.0135486
White,73200,6229.2351454
White,73200,6063.6790437
White,73200,6128.9713904
White,73200,7605.8803124
White,73100,6117.8160175
White,73100,6058.8741674
White,73090,4252.4325083
White,73000,9062.5965578
White,73000,11440.41812
White,73000,11428.098885
White,73000,11423.449009
White,73000,11457.199409
White,73000,11413.710164
White,72800,5068.5502614
White,72800,5590.0477648
White,72790,4975.6756947
White,72700,3653.2525483
White,72520,7000.8103562
White,72500,6966.3837245
White,72500,8012.4999651
White,72480,8514.8417053
White,72400,685.21950185
White,72400,685.87963707
White,72300,687.46145737
White,72200,10466.920647
White,72200,10635.463628
White,72200,7666.076667
White,72105,11457.199409
White,72050,6748.2567312
White,72000,796.99250669
White,72000,799.73250941
White,72000,799.07015378
White,72000,798.51925128
White,72000,799.51476927
White,71940,5842.9526974
White,71900,5650.9709609
White,71900,5597.7316757
White,71860,5589.9597857
White,71810,5589.4538393
White,71801,408.81303134
White,71801,403.4494628
White,71801,408.05635712
White,71800,10258.875167
White,71800,6137.6885565
White,71800,6235.5423693
White,71800,6306.1452961
White,71800,6142.3281563
White,71800,6147.7853361
White,71740,7712.6134072
White,71700,3484.0124989
White,71570,7591.6299075
White,71530,8344.707594
White,71500,6860.4787791
White,71470,7666.076667
White,71300,7389.8917994
White,71300,7394.3521562
White,71300,7388.7384278
White,71300,7383.7363756
White,71220,6515.6369874
White,71200,7880.7320107
White,71200,8005.7607635
White,71200,7959.8434488
White,71200,7607.9475425
White,71200,7392.4347247
White,71200,7489.2906583
White,71060,5846.6254973
White,71010,5847.1934019
White,71000,6564.2543738
White,70880,11193.483842
White,70800,9922.3347658
White,70785,6331.3507405
White,70770,6638.6176232
White,70701,405.78179792
White,70701,404.17617578
White,70700,3689.9083018
White,70700,7930.9141679
White,70700,10634.207805
White,70690,6319.7086877
White,70600,10327.087725
White,70590,6356.3998147
White,70570,6635.8049429
White,70570,4713.5633528
White,70530,8338.3358132
White,70500,5657.9149661
White,70500,6871.1341082
White,70500,6831.5719997
White,70500,6840.0399044
White,70470,6642.0925628
White,70450,11069.541625
White,70420,4333.2850726
White,70390,6372.432549
White,70370,6640.6651787
White,70370,6632.9750755
White,70300,5371.9123979
White,70190,2810.8385033
White,70180,2819.1469439
White,70180,6719.1939576
White,70170,11209.902917
White,70120,5568.2355682
White,70100,7898.1495022
White,70100,7958.9788148
White,70100,7636.6012102
White,70080,2799.5878015
White,70080,2804.1632085
White,70075,2806.4261418
White,70020,10393.847523
White,70010,6543.835736
White,70010,3953.0718203
White,70000,8001.4858672
White,70000,7664.2624624
White,70000,7655.1081686
White,69920,5568.3217792
White,69900,7659.9149352
White,69900,7658.0682212
White,69900,7652.7538859
White,69900,5592.4326816
White,69800,8008.553686
White,69790,6416.0612927
White,69550,4318.5899526
White,69510,5695.1679372
White,69500,6828.1711201
White,69500,4228.3947107
White,69470,4687.8776644
White,69400,3653.6716114
White,69300,5656.2511918
White,69300,8019.2365966
White,69160,6685.8871982
White,69100,5656.7920389
White,69100,7605.1047943
White,69000,11188.731662
White,68900,7974.072074
White,68870,728.62805746
White,68750,6746.6943394
White,68750,6740.6845265
White,68700,7964.5779098
White,68700,7950.3961222
White,68700,6185.1709023
White,68480,4698.2596177
White,68400,3502.6289337
White,68300,5661.4608755
White,68300,6499.0222579
White,68300,6783.3074554
White,68280,9651.2987212
White,68220,6292.2505662
White,68200,6303.7179719
White,68195,11428.098885
White,68195,11413.710164
White,68100,5430.0769719
White,68100,5409.9722224
